17,51.581963,52.903175,52.44483,42.8346,53.91544,24.639956,68.60533,31.761911,8.21834,33.390106,93.00595,32.882465,64.45286,20.656078,57.346775,60.721203,62.96998,48.65393,49.850384,67.96997,37.914658,53.738956,52.388855,11.722905,29.568445,29.474085,30.273584,21.983122,52.902252,25.742943,53.87305,41.197735,51.623714,31.713806,40.085953,38.151375,40.414635,31.132462,39.953545,22.005598,30.221842,52.848114,26.45215,42.297134,58.11855,31.103317
18,51.483143,52.906487,52.43408,42.81795,53.909214,24.702251,68.70976,31.411983,8.485297,33.699932,93.00595,32.882465,64.54579,20.146683,57.309444,60.649708,62.853703,48.658833,49.69908,67.965614,37.933388,53.78315,52.36384,11.778145,29.577295,29.484701,30.28147,21.982254,52.991688,25.747171,53.99598,41.108818,51.59307,31.716322,40.07494,38.26447,40.426044,31.170534,39.96647,22.02372,30.242435,52.87982,26.471962,42.320515,58.351795,31.084118
19,51.28563,52.91311,52.423313,42.79914,53.903015,24.764418,68.4903,31.770994,8.21834,33.390106,93.00595,32.882465,64.54579,20.146683,57.220646,60.578606,62.814953,48.660465,49.54783,67.96091,37.95261,53.828377,52.338863,11.833261,29.586153,29.495337,30.288763,21.981453,53.08114,25.751375,54.11998,41.017124,51.56243,31.71884,40.063988,38.376995,40.437428,31.208553,39.9784,22.037035,30.263302,52.911457,26.491743,42.343872,58.58527,31.0649
20,51.181007,52.791325,52.412544,42.782463,53.896812,24.826431,68.4903,31.770994,8.21834,33.390106,93.00595,32.882465,64.47667,20.153978,57.220646,60.578606,62.77016,48.821663,49.396603,67.9562,37.97163,53.873478,52.313904,11.888333,29.594997,29.505947,30.296041,21.980654,53.170624,25.751343,54.24443,40.927402,51.531796,31.721355,40.053078,38.48897,40.44881,31.24654,39.990044,22.050404,30.273865,52.927246,26.510199,42.365063,58.818607,31.049208
21,51.088295,52.919724,52.401535,42.763626,53.891247,24.88828,68.593956,31.421215,8.21834,33.390106,93.00595,32.882465,64.3843,20.663239,57.156143,60.65209,62.705765,48.824356,49.245384,67.95184,37.990196,53.917294,52.289005,11.943319,29.603836,29.516575,30.303333,21.979853,53.260376,25.755518,54.369507,40.834927,51.501175,31.723871,40.04177,38.600437,40.459637,31.284496,40.002945,22.06847,30.284424,52.94302,26.52994,42.38837,59.05256,31.029953
22,50.91003,52.67429,52.390972,42.74692,53.88517,24.945686,68.698975,31.06681,7.948139,33.07652,93.02652,32.55864,64.3843,20.663239,57.1175,60.724728,62.641766,48.82703,49.158894,67.95175,38.009262,53.96213,52.264103,11.991759,29.612934,29.527153,30.310612,21.979053,53.349514,25.759777,54.49459,40.74443,51.471096,31.726341,40.030983,38.711346,40.470985,31.322355,40.01488,22.081793,30.295122,52.95877,26.549667,42.411655,59.286777,31.010675
23,50.810738,52.677673,52.38017,42.72804,53.87901,25.00735,68.698975,31.06681,8.017688,33.07041,93.02652,32.55864,64.3843,20.663239,57.028328,60.7977,62.577408,48.829723,48.952396,67.91649,38.02772,54.005688,52.179237,11.950819,29.622051,29.537748,30.317905,21.978252,53.488384,25.814466,54.62077,40.651142,51.44047,31.728857,40.02023,38.821705,40.482315,31.36016,40.027447,22.099876,30.304964,52.973297,26.569767,42.434887,59.521225,30.991379
24,50.56689,52.74916,52.369152,42.71132,53.873478,25.06883,68.55917,31.251574,8.287516,33.38409,93.02652,32.55864,64.3843,20.663239,56.97758,60.79847,62.621323,48.66863,48.78134,67.9251,38.046673,54.050274,52.093918,11.9098835,29.630869,29.548342,30.325792,21.977386,53.626724,25.869122,54.7474,40.55984,51.409855,31.73137,40.00954,38.931526,40.494404,31.401367,40.039375,22.113188,30.315641,52.989017,26.589443,42.45812,59.755474,30.9756
25,50.32427,52.820286,52.358562,42.694576,53.86734,25.130217,68.42035,31.435051,8.287516,33.38409,93.02652,32.55864,64.33838,20.668036,56.939713,60.870216,62.533875,48.989395,48.6106,67.93369,38.065422,54.094734,52.00849,11.868948,29.639706,29.558954,30.333088,21.976585,53.76545,25.923601,54.87459,40.46813,51.379253,31.733885,39.998898,39.04084,40.505707,31.439083,40.032326,22.143064,30.32631,53.004726,26.609116,42.48134,59.990406,30.956264
26,50.061333,52.829174,52.34772,42.675648,53.866413,25.178019,68.524185,31.080875,8.287516,33.38409,92.7642,32.900005,64.293144,20.67276,56.876858,60.94191,62.45717,48.992573,48.440166,67.942276,38.08373,54.137928,51.923363,11.827882,29.648531,29.56954,30.340366,21.975784,53.90333,25.978075,55.001984,40.373634,51.315228,31.694359,39.987858,39.14964,40.51699,31.476723,40.025936,22.177696,30.336966,53.020416,26.54147,42.49876,60.225597,30.936909
27,49.929985,52.833614,52.310753,42.636444,53.865494,25.22572,68.524185,31.080875,8.333647,33.38008,92.50527,33.23696,64.247246,20.677553,56.876858,60.94191,62.418823,48.994164,48.270046,67.95084,38.102524,54.182133,51.83815,11.786774,29.657349,29.580145,30.347662,21.974983,54.04099,26.032434,55.130283,40.281124,51.251125,31.654776,39.97731,39.25789,40.52826,31.514313,40.018917,22.20751,30.347609,53.036087,26.4739,42.516163,60.418003,30.906986
28,49.76591,52.83916,52.27392,42.59716,53.86457,25.273344,68.524185,31.080875,8.333647,33.38008,92.583046,32.913155,64.247246,20.677553,56.801235,60.943035,62.34632,48.839386,48.10567,67.91569,38.121258,54.226204,51.75248,11.745669,29.666166,29.590721,30.354942,21.974184,54.178715,26.086674,55.259293,40.185753,51.186825,31.611706,39.951927,39.366608,40.53951,31.551847,40.01284,22.242006,30.358244,53.051746,26.408108,42.53566,60.61178,30.8734
29,49.688587,52.715935,52.23679,42.55563,53.86365,25.320894,68.524185,31.080875,8.333647,33.38008,92.583046,32.913155,64.33851,20.168562,56.788006,60.872498,62.505226,48.673527,47.938416,67.80974,38.139404,54.269028,51.667088,11.704515,29.67499,29.601316,30.362844,21.973316,54.316116,26.145056,55.38872,40.09242,51.122543,31.572008,39.92622,39.474846,40.550735,31.589354,40.005825,22.27179,30.36887,53.067394,26.340672,42.55303,60.805847,30.83976
30,49.42263,52.534492,52.199608,42.516212,53.862736,25.368393,68.46595,31.085562,8.425941,33.372055,92.583046,32.913155,64.247246,20.677553,56.661663,60.8744,62.34632,48.839386,47.792538,67.84503,38.158035,54.31286,51.581223,11.663329,29.683798,29.61191,30.370125,21.972515,54.453377,26.19911,55.518646,39.996227,51.05817,31.532255,39.901085,39.58252,40.561954,31.626785,39.998505,22.301546,30.379484,53.083023,26.274822,42.572495,60.999084,30.809683
31,49.15383,52.35112,52.162586,42.47671,53.861816,25.41579,68.40773,31.090246,8.383745,33.26486,92.583046,32.913155,63.953617,21.199677,56.536755,60.94697,62.34632,48.839386,47.6337,67.95019,38.176468,54.356567,51.495655,11.622051,29.692606,29.622477,30.377422,21.971714,54.59012,26.25313,55.649,39.902058,50.99369,31.492447,39.876316,39.692165,40.573936,31.667583,39.99245,22.335938,30.390089,53.098637,26.207714,42.589817,61.193733,30.775948
32,49.082733,52.609936,52.12527,42.437153,53.860905,25.463114,68.33992,31.095703,8.338693,33.15408,92.583046,32.913155,63.953617,21.199677,56.41264,61.01908,62.261715,49.157078,47.3817,67.96734,38.19446,54.399033,51.40963,11.580817,29.70142,29.63306,30.384703,21.970915,54.72663,26.307034,55.791096,39.749863,50.929024,31.449108,39.850975,39.79882,40.58512,31.704906,39.985462,22.3656,30.400684,53.11424,26.141808,42.609257,61.38809,30.742208
33,48.870087,52.48965,52.087902,42.397537,53.85999,25.51036,68.27185,31.101181,8.296128,33.04596,92.583046,32.913155,63.953617,21.199677,56.287247,61.020927,62.185432,49.160213,47.130505,67.984436,38.212944,54.44249,51.323887,11.5394535,29.70869,29.639963,30.391998,21.970114,54.86322,26.36082,55.934017,39.599094,50.864647,31.40916,39.826195,39.904953,40.596294,31.742176,39.979122,22.399982,30.411268,53.12982,26.075027,42.62653,61.58274,30.71197
34,48.755447,52.365055,52.050632,42.35562,53.859077,25.55756,68.20408,31.106634,8.564465,33.36001,92.84408,32.572,64.04182,20.699007,56.262177,61.021294,62.227203,49.00211,46.942513,67.98422,38.230835,54.48471,51.238052,11.498047,29.717499,29.65054,30.399889,21.969246,54.99958,26.414547,56.078117,39.444756,50.800175,31.369158,39.80109,40.01059,40.60744,31.779415,39.972137,22.429583,30.421005,53.14419,26.00925,42.64592,61.77827,30.678062
35,48.655964,52.368534,52.013126,42.315845,53.858166,25.604658,68.45354,30.736275,8.296128,33.04596,92.561745,32.75417,63.973385,20.706156,56.20183,61.092007,62.227203,49.00211,46.81605,67.91447,38.249207,54.527927,51.151745,11.456648,29.726295,29.66109,30.407185,21.968445,55.135735,26.468157,56.223026,39.291874,50.735207,31.325655,39.776554,40.115692,40.61858,31.816582,39.966114,22.463861,30.43157,53.159748,25.942202,42.66318,61.942375,30.650303
36,48.540127,52.24305,51.97577,42.27598,53.857258,25.65168,68.20408,31.106634,8.296128,33.04596,92.281425,32.93504,64.01773,20.45293,56.116943,61.162647,62.1889,49.003696,46.666603,67.87931,38.26738,54.571026,51.065365,11.415243,29.735083,29.671661,30.414482,21.967644,55.271355,26.521732,56.369164,39.135365,50.670284,31.285557,39.73476,40.262993,40.629177,31.85374,39.958836,22.493433,30.383924,53.202957,25.875637,42.680416,62.107277,30.622461
37,48.27415,52.252434,51.938114,42.236065,53.85635,25.69863,68.19707,30.932714,8.829577,33.670288,92.281425,32.93504,64.06242,20.197702,56.042233,61.163723,62.115475,48.849037,46.430763,67.701935,38.285122,54.612896,50.979263,11.373708,29.743874,29.682205,30.421764,21.966843,55.406563,26.579344,56.51612,38.98034,50.579964,31.247515,39.69302,40.409306,40.641056,31.894196,39.95187,22.522945,30.336405,53.246033,25.810055,42.69975,62.27245,30.590994
38,48.056526,52.129684,51.90014,42.193863,53.855442,25.745531,68.19,30.757685,8.875527,33.666332,92.54031,32.59425,63.973385,20.706156,55.96755,61.1648,62.038578,48.852253,46.269573,67.5938,38.303345,54.65575,50.840004,11.404844,29.752668,29.692766,30.429062,21.966042,55.542316,26.632683,56.664333,38.821613,50.489914,31.205873,39.651775,40.554646,40.65215,31.931202,39.94588,22.55712,30.289185,53.288986,25.80137,42.798824,62.43778,30.563078
39,47.776325,52.269997,51.862576,42.153786,53.854538,25.792332,68.19,30.757685,9.137231,33.972965,92.410446,32.7652,63.836582,20.720442,55.892887,61.16588,62.038578,48.852253,46.074368,67.62992,38.321507,54.69848,50.700897,11.435908,29.761438,29.703302,30.436346,21.965242,55.67726,26.685965,56.813366,38.664368,50.39934,31.167728,39.61081,40.699005,40.66322,31.96818,39.938927,22.586569,30.242094,53.331806,25.79274,42.897427,62.602722,30.535175
40,47.511288,52.279346,51.82472,42.113647,53.853638,25.839058,68.131485,30.76244,8.610661,33.35599,92.281425,32.93504,63.836582,20.720442,55.734856,61.2371,62.00014,48.85386,45.93089,67.77294,38.339104,54.739998,50.561913,11.466983,29.770226,29.713856,30.444252,21.964373,55.812298,26.73913,56.963703,38.503376,50.30893,31.129513,39.570107,40.84242,40.674282,32.00508,39.932636,22.620705,30.195154,53.374508,25.785475,42.997643,62.769135,30.50356
41,47.411983,52.28285,51.786793,42.073433,53.852734,25.88571,68.131485,30.76244,8.610661,33.35599,92.281425,32.93504,63.836582,20.720442,55.454353,61.309605,62.00014,48.85386,45.690002,67.77279,38.288662,54.819775,50.42307,11.498026,29.779001,29.724382,30.451534,21.963573,55.99495,26.840992,57.114872,38.343876,50.218407,31.091248,39.529465,40.984905,40.68533,32.041935,39.925697,22.650095,30.148336,53.41708,25.777107,43.09527,62.934525,30.47556
42,47.20838,52.159863,51.749023,42.03314,53.851833,25.932291,68.23466,30.399416,8.703086,33.347958,92.281425,32.93504,63.836582,20.720442,55.31377,61.243103,61.923286,48.85707,45.520523,67.737175,38.238125,54.89803,50.284378,11.528996,29.787771,29.73493,30.458834,21.96277,56.177372,26.946545,57.267372,38.180588,50.127327,31.049429,39.489296,41.126423,40.696358,32.07874,39.918762,22.679457,30.10166,53.459538,25.768597,43.19245,63.1007,30.447496
43,46.991997,51.970436,51.71092,41.990536,53.850933,25.978823,68.01449,30.771944,8.435497,33.033722,92.281425,32.93504,63.836582,20.720442,55.23225,61.312737,61.808052,48.86189,45.331196,67.737076,38.187717,54.975864,50.146038,11.56651,29.796541,29.74545,30.466118,21.961971,56.358833,27.047712,57.420704,38.018787,50.03683,31.011038,39.449406,41.267025,40.70738,32.11551,39.91249,22.71349,30.05511,53.501865,25.761251,43.291237,63.267193,30.415808
44,46.7732,51.778904,51.672783,41.950104,53.850037,26.025255,68.01449,30.771944,8.164635,32.71564,92.24525,32.937664,63.717804,20.23408,55.239544,61.24416,61.85051,48.54076,45.212574,67.701385,38.13824,55.054337,50.007637,11.597453,29.805317,29.755987,30.473417,21.96117,56.540314,27.148523,57.575424,37.85312,49.945667,30.972664,39.40976,41.4067,40.76285,32.284863,39.905586,22.742788,30.008703,53.54408,25.75301,43.387478,63.433804,30.387648
45,46.546486,51.920322,51.634808,41.909584,53.84914,26.071615,68.01449,30.771944,8.435497,33.033722,92.20908,32.94029,63.63153,20.741858,55.151226,61.381947,61.85051,48.54076,45.01406,67.484436,38.088375,55.131332,49.869354,11.628328,29.814066,29.7665,30.48131,21.960302,56.72033,27.253098,57.730988,37.688965,49.854763,30.930634,39.370388,41.545475,40.81822,32.45652,39.89963,22.776718,29.962427,53.58617,25.744598,43.48326,63.60004,30.359524
46,46.321823,52.060455,51.596535,41.869015,53.81773,26.141787,67.8391,30.786194,8.5749655,33.021477,92.17294,32.942913,63.63153,20.741858,55.084305,61.314823,61.69288,48.866703,44.791145,67.33685,38.038918,55.20791,49.731213,11.659211,29.822834,29.77703,30.48861,21.959501,56.900635,27.353224,57.88796,37.52088,49.763355,30.892134,39.331047,41.683346,40.873,32.62373,39.89242,22.80599,29.91628,53.628136,25.737555,43.58063,63.767807,30.32766
47,46.165257,52.196976,51.55836,41.826088,53.786457,26.207567,67.940254,30.423567,8.5749655,33.021477,92.13679,32.945538,63.554882,20.99631,54.93006,61.385033,61.69288,48.866703,44.60165,67.39255,37.9901,55.285126,49.593224,11.690062,29.8316,29.787556,30.495895,21.9587,57.07976,27.45311,58.045788,37.354343,49.620438,30.857927,39.292175,41.820328,40.92692,32.789925,39.88552,22.835203,29.826063,53.67738,25.729239,43.67551,63.934467,30.29944
48,46.006733,52.071762,51.519947,41.785355,53.755196,26.277409,67.58748,30.452503,8.5749655,33.021477,92.10064,32.94816,63.478836,21.248743,54.789364,61.58872,61.69288,48.866703,44.413532,67.44784,37.94132,55.360878,49.455353,11.720844,29.840872,29.798008,30.503195,21.957897,57.258587,27.556614,58.205086,37.183792,49.476612,30.820179,39.25356,41.956413,40.981003,32.95503,39.87959,22.869032,29.736166,53.72645,25.720951,43.769947,64.10193,30.271156
49,45.84705,51.945637,51.481476,41.74455,53.72399,26.347057,67.372086,30.824137,8.5749655,33.021477,91.859795,32.965637,63.36966,21.502651,54.716366,61.589703,61.615623,48.948868,44.239925,67.520935,37.892506,55.436234,49.31764,11.751634,29.862625,29.908863,30.489058,21.964357,57.436558,27.655825,58.365234,37.014782,49.33338,30.785896,39.215187,42.091637,41.03424,33.11912,39.872715,22.898182,29.64771,53.77649,25.714205,43.865917,64.2698,30.239216
50,45.569454,51.82284,51.44315,41.703655,53.692883,26.416563,67.47001,30.46214,8.5749655,33.021477,91.859795,32.965637,63.261356,21.754526,54.565155,61.658188,61.538727,49.03065,44.065372,67.44788,37.844475,55.512226,49.180042,11.782395,29.886316,30.022827,30.474325,21.970911,57.614265,27.754715,58.52689,36.841705,49.19,30.751577,39.176853,42.226006,41.08766,33.282166,39.866493,22.931973,29.558434,53.825222,25.706001,43.959457,64.43768,30.210836
51,45.289963,51.699207,51.40453,41.6627,53.6619,26.48172,67.47001,30.46214,8.486961,32.85871,91.859795,32.965637,63.05991,21.775126,54.42461,61.593636,61.538727,49.03065,43.87202,67.374275,37.79632,55.58678,49.04258,11.8130865,29.90789,30.132774,30.459597,21.977463,57.791397,27.853268,58.689407,36.67018,49.04591,30.71727,39.138973,42.35949,41.140755,33.44419,39.85962,22.961065,29.469465,53.873783,25.613907,43.993614,64.60521,30.18249
52,45.05324,51.841682,51.328907,41.623863,53.630936,26.550901,67.610306,29.728422,8.398397,32.694912,91.859795,32.965637,63.343372,21.262743,54.282074,61.727993,61.577763,48.871517,43.715008,67.37432,37.7488,55.66196,48.905273,11.843784,29.931387,30.245832,30.445478,21.983946,57.967617,27.95547,58.85349,36.49454,48.901978,30.67933,39.042637,42.438244,41.19299,33.60525,39.85371,22.994755,29.380795,53.92218,25.520483,44.02573,64.774345,30.150375
53,44.853752,51.84896,51.253223,41.58725,53.60003,26.619892,67.33287,30.114853,8.398397,32.694912,91.55909,32.987457,63.05991,21.775126,54.165504,61.663517,61.540085,48.714222,43.514156,67.18766,37.701153,55.73572,48.768085,11.874454,29.952782,30.354881,30.429077,21.985748,58.143612,28.053383,59.01842,36.320454,48.757587,30.644945,38.94696,42.518864,41.190544,33.59898,39.84655,23.023819,29.29358,53.971527,25.428743,44.059757,64.94291,30.12188
54,44.621246,51.85745,51.177437,41.55058,53.569214,26.688717,67.4318,29.74335,8.667998,33.013306,91.81287,32.647526,63.019638,21.779243,54.09292,61.664482,61.501564,48.715847,43.21518,66.919785,37.653614,55.8091,48.63105,11.905051,29.976093,30.466995,30.414358,21.992296,58.31906,28.15101,59.18498,36.14216,48.613586,30.610476,38.85138,42.596992,41.18739,33.58955,39.821655,23.064148,29.205517,54.019592,25.335657,44.091755,65.11107,30.093422
55,44.388992,51.865925,51.1013,41.513863,53.538517,26.753284,67.194016,29.763235,8.667998,33.013306,91.55909,32.987457,62.97939,21.78336,53.951336,61.600018,61.42473,48.55887,43.009937,66.80268,37.606983,55.883095,48.494507,11.942121,29.997568,30.575138,30.40025,21.998775,58.49355,28.25223,59.3524,35.965446,48.468872,30.572412,38.756172,42.67482,41.18373,33.580135,39.796494,23.104424,29.117764,54.06749,25.244242,44.12565,65.2809,30.061182
56,44.156136,51.740944,51.025494,41.47705,53.50814,26.821787,66.95648,29.7831,8.667998,33.013306,91.55909,32.987457,62.93913,21.787477,53.799725,61.73435,61.27059,48.725586,42.932796,66.95895,37.559944,55.955704,48.35774,11.972693,30.020424,30.686367,30.385527,22.005293,58.66788,28.349205,59.52174,35.784435,48.324287,30.537891,38.66113,42.752357,41.180573,33.570698,39.772312,23.149279,29.030296,54.115215,25.15168,44.157516,65.449524,30.032644
57,43.9516,51.341625,50.949135,41.44022,53.477543,26.89013,66.89713,29.788063,8.5749655,33.021477,91.55909,32.987457,62.898895,21.791592,53.679302,61.735935,61.27059,48.725586,42.73715,66.9592,37.513287,56.02793,48.221123,12.003195,30.041737,30.793634,30.370817,22.011837,58.788548,28.45058,59.691696,35.605053,48.179817,30.50331,38.56738,42.831696,41.17741,33.561237,39.747536,23.189436,28.943432,54.162777,25.060427,44.191307,65.61895,30.004
